Time,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z
0 days 00:00:49.979000,213.13571017142857,11203.78550857143,5,99.0,False,0,2227.963727983384,0.6756868175608465,-5784.0,-4733.0,490.0
0 days 00:00:50.037000,215.0,11297.0,5,99.0,False,0,2231.460555555555,0.676747319697449,-5817.0287638611535,-4736.556282472907,489.77409444526734
0 days 00:00:50.199000,218.3749973333333,11486.674850133331,5,99.0,False,0,2241.317906799294,0.6797368128421557,-5915.0,-4747.0,489.0
0 days 00:00:50.277000,220.0,11578.0,5,99.0,False,0,2246.127222222222,0.681195360390282,-5972.961827121157,-4752.815471725922,489.00540968245264
0 days 00:00:50.477000,225.0,11868.0,5,92.0,False,0,2258.627222222221,0.6849863041625825,-6143.664357481126,-4769.059304412628,489.9422383005256
0 days 00:00:50.579000,223.081505955013,11718.677213498511,5,62.58309131019916,False,0,2264.996829754404,0.6869180500830728,-6210.0,-4775.0,490.0
0 days 00:00:50.796000,219.0,11401.0,5,0.0,True,0,2278.033055555555,0.6908716180042872,-6296.726293556746,-4781.39668458362,489.0181595295271
0 days 00:00:50.819000,216.76388266666663,11365.541568,5,0.0,True,0,2279.318586991564,0.691261488195602,-6307.0,-4782.0,489.0
0 days 00:00:51.039000,195.37499377777775,11026.374901333333,5,0.0,True,0,2290.6884431082603,0.6947096870146054,-6430.0,-4789.0,490.0
0 days 00:00:51.156000,184.0,10846.0,5,0.0,True,0,2296.4330555555557,0.6964518872371139,-6492.880597959065,-4793.677682932384,490.4997827389146
0 days 00:00:51.339000,174.8499968,10474.50987008,5,0.0,True,0,2305.287520125284,0.6991372294225279,-6579.0,-4802.0,491.0
0 days 00:00:51.356000,174.0,10440.0,4,0.0,True,0,2306.099722222222,0.6993835504210266,-6586.160178777107,-4802.80646643604,491.0372725038538
0 days 00:00:51.580000,169.33333333333334,10128.266666666666,4,0.0,True,0,2316.626098089657,0.7025759423441905,-6682.0,-4827.0,491.0
0 days 00:00:51.596000,169.0,10106.0,4,0.0,False,0,2317.3663888888887,0.7028004544077936,-6691.047265209809,-4831.530057371868,490.9049997642105
0 days 00:00:51.800000,165.812496,10033.9624096,4,14.6625184,False,0,2326.681250162353,0.7056254236345525,-6817.0,-4910.0,489.0
0 days 00:00:51.916000,164.0,9993.0,4,23.0,False,0,2331.9441666666667,0.7072215372782458,-6853.0158319689,-4935.094305856173,488.4843132390982
0 days 00:00:52.076000,164.0,10349.0,4,50.0,False,0,2339.233055555556,0.7094320787134719,-6868.058882932886,-4953.926112568097,488.3710802128558
0 days 00:00:52.160000,165.312504,10412.2626928,4,58.4000256,False,0,2343.1024608750795,0.7106055745533564,-6890.0,-4983.0,488.0
0 days 00:00:52.380000,168.75,10577.95,4,80.4,False,0,2353.478545664128,0.7137523868743092,-6989.0,-5112.0,486.0
0 days 00:00:52.396000,169.0,10590.0,4,82.0,False,0,2354.2552777777782,0.713987950695828,-6995.013343463653,-5120.163759896544,485.8481862866856
0 days 00:00:52.636000,180.0,11107.0,4,99.0,False,0,2366.2552777777782,0.7176272567172367,-7043.694639925924,-5196.511269165016,483.8095984759141
0 days 00:00:52.836000,187.0,11598.0,4,99.0,False,0,2376.644166666667,0.7207779522079933,-7071.233698968901,-5259.280371463399,483.0038420054901
0 days 00:00:52.840000,187.12000768,11592.87967232,4,99.0,False,0,2376.856934874038,0.7208424795928474,-7072.0,-5261.0,483.0
0 days 00:00:52.920000,189.52000768,11490.47967232,4,99.0,False,0,2381.158229327062,0.7221469568264096,-7089.0,-5300.0,483.0
0 days 00:00:53.160000,196.72000768,11183.27967232,4,99.0,False,0,2394.492731481872,0.7261909846584501,-7149.0,-5475.0,483.0
0 days 00:00:53.236000,199.0,11086.0,4,99.0,False,0,2398.755277777778,0.7274837105252185,-7163.6580774782815,-5527.368471088575,482.9104409897263
0 days 00:00:53.516000,204.0,10848.0,5,99.0,False,0,2414.6219444444446,0.7322956818201923,-7193.224039105982,-5682.949338723169,482.2251759374649
0 days 00:00:53.659000,209.10714514285715,11061.989381485717,5,99.0,False,0,2423.037743131191,0.734847987389829,-7202.0,-5750.0,482.0
0 days 00:00:53.796000,214.0,11267.0,5,99.0,False,0,2431.266388888889,0.7373435340609982,-7208.566403708585,-5808.986286735515,481.95022164578864
0 days 00:00:53.979000,217.92142994285717,11532.3500928,5,93.77142674285714,False,0,2442.411233469015,0.7407234923933412,-7215.0,-5894.0,482.0
0 days 00:00:54.076000,220.0,11673.0,5,91.0,False,0,2448.3775000000005,0.7425329148693033,-7217.603463373861,-5950.293549434036,481.9999648325452
0 days 00:00:54.239000,222.32857234285717,11702.107154285712,5,88.67142765714286,False,0,2458.482827728089,0.7455976132067317,-7220.0,-6053.0,482.0
0 days 00:00:54.356000,224.0,11723.0,5,87.0,False,0,2465.799722222223,0.7478166480559413,-7218.810052933684,-6123.130487756786,482.03235283013896
0 days 00:00:54.399000,224.53582602218503,11572.968713788185,5,87.0,False,0,2468.502462439298,0.7486363229514665,-7216.0,-6151.0,482.0
0 days 00:00:54.677000,228.0,10603.0,5,87.0,False,0,2486.129722222223,0.7539822390072112,-7161.751567827453,-6349.405861114364,481.0139866797653
0 days 00:00:54.680000,228.02500053333333,10606.2250688,5,87.01250026666666,False,0,2486.321000083083,0.7540402488964437,-7161.0,-6351.0,481.0
0 days 00:00:54.917000,230.0,10861.0,6,88.0,False,0,2501.4630555555564,0.7586324633679001,-7095.506179622109,-6430.345659541442,480.0090143947709
0 days 00:00:54.960000,230.0,10808.96992256,6,89.93500288,False,0,2504.203182078259,0.7594634766140247,-7082.0,-6444.0,480.0
0 days 00:00:55.117000,230.0,10619.0,6,97.0,False,0,2514.2408333333337,0.7625076503351408,-7027.985294759667,-6504.947539846941,480.6220047453796
0 days 00:00:55.280000,233.62222364444443,10834.522306844445,6,97.90555591111112,False,0,2524.927645012732,0.7657486985096819,-6965.0,-6627.0,481.0
0 days 00:00:55.439000,237.1555527111111,11044.755386311112,6,98.78888817777778,False,0,2535.5138743229395,0.7689592425157363,-6903.0,-6818.0,480.0
0 days 00:00:55.477000,238.0,11095.0,6,99.0,False,0,2538.040833333334,0.7697256072776014,-6892.335185586421,-6852.73084655064,479.779997938455
0 days 00:00:55.637000,240.0,10956.0,6,99.0,False,0,2548.707500000001,0.7729605459632982,-6870.364179070566,-6925.636055083597,479.2114261420419
0 days 00:00:55.840000,243.171876,10923.6468648,6,56.4968616,False,0,2562.6047474291904,0.7771752406508027,-6855.0,-6987.0,479.0
0 days 00:00:55.957000,245.0,10905.0,6,32.0,False,0,2570.4852777777787,0.7795652124465955,-6835.851513291723,-7063.447935461576,478.9957569473602
0 days 00:00:55.999000,242.43334115555555,10938.716563911112,6,28.266678044444443,False,0,2573.2498653909684,0.7804036441422115,-6829.0,-7092.0,479.0
0 days 00:00:56.317000,223.0,11194.0,6,0.0,True,0,2592.785277777779,0.7863282561363801,-6791.310083718399,-7286.969048196639,479.0000368364315
0 days 00:00:56.320000,222.6999936,11195.643785066666,6,0.0,True,0,2592.9531948519325,0.7863791812713021,-6791.0,-7289.0,479.0
0 days 00:00:56.539000,200.8000128,11315.637429866669,6,0.0,True,0,2604.301461771548,0.7898208326157281,-6770.0,-7443.0,479.0
0 days 00:00:56.797000,175.0,11457.0,5,0.0,True,0,2616.118611111112,0.7934046845113415,-6756.610508618253,-7555.808834470522,479.000137991575
0 days 00:00:56.999000,163.38500736,11027.750272,5,0.0,True,0,2624.83916142338,0.7960494137831275,-6751.0,-7632.0,479.0
0 days 00:00:57.039000,161.08500736,10942.750272,5,0.0,True,0,2626.514078633418,0.7965573751404489,-6750.0,-7650.0,479.0
0 days 00:00:57.197000,152.0,10607.0,3,0.0,True,0,2633.007500000001,0.7985266707636945,-6746.578863764553,-7719.684257601958,479.0002459836582
0 days 00:00:57.240000,150.20833066666663,10564.716603733334,3,0.0,True,0,2634.7408524549564,0.7990523540992398,-6746.0,-7738.0,479.0
0 days 00:00:57.437000,142.0,10371.0,3,0.0,True,0,2642.4741666666678,0.8013976788472502,-6746.058375753563,-7818.034605116163,478.9964685077405
0 days 00:00:57.560000,139.78378220469088,10179.789653549162,3,0.492492843402028,True,0,2647.092247174388,0.8027982295305083,-6751.0,-7864.0,479.0
0 days 00:00:57.700000,137.26126380997263,9962.152372049304,3,1.0530524866727502,True,0,2652.146364382844,0.8043310194629781,-6763.0,-7913.0,479.0
0 days 00:00:58.436000,124.0,8818.0,3,4.0,False,0,2676.884166666668,0.8118333888636398,-6892.120461144894,-8185.425771957701,478.0052418832646
0 days 00:00:58.500000,123.6,9042.0,3,10.4,False,0,2679.071386198223,0.8124967189645842,-6897.0,-8203.0,478.0
0 days 00:00:58.596000,123.0,9378.0,3,20.0,False,0,2682.3508333333343,0.8134912949400593,-6900.706040960255,-8226.39357779555,478.0410300944151
0 days 00:00:58.836000,122.0,9378.0,3,44.0,False,0,2690.4841666666675,0.815957935687903,-6892.414130409085,-8275.160005035877,478.2735946762306
0 days 00:00:58.980000,126.2,9806.4,3,66.2,False,0,2695.580455254802,0.8175035151667058,-6881.0,-8321.0,478.0
0 days 00:00:59.076000,129.0,10092.0,3,81.0,False,0,2699.0841666666674,0.8185661050032459,-6871.502279970698,-8361.766463135717,477.574196726619
0 days 00:00:59.180000,133.16,10391.52,3,88.8,False,0,2702.969454561946,0.8197444176392621,-6861.0,-8406.0,477.0
0 days 00:00:59.276000,137.0,10668.0,3,96.0,False,0,2706.6952777777788,0.8208743685446024,-6852.593734592077,-8437.79279015059,476.4720937029087
0 days 00:00:59.420000,144.65,10929.0,3,97.35,False,0,2712.6295717083285,0.8226740945141241,-6839.0,-8481.0,476.0
0 days 00:00:59.596000,154.0,11248.0,3,99.0,False,0,2720.384166666667,0.8250258731912463,-6813.819998968464,-8551.772907997705,476.5937690296224
0 days 00:00:59.680000,157.99001216,11142.78967936,3,99.0,False,0,2724.2513812307548,0.8261987046286765,-6801.0,-8586.0,477.0
0 days 00:00:59.996000,173.0,10747.0,4,99.0,False,0,2739.60638888889,0.8308555022810956,-6742.82930891063,-8715.087442106911,477.9736451069329
0 days 00:01:00.019000,173.90357394285715,10795.135848228572,4,99.0,False,0,2740.757153245301,0.8312045009187212,-6735.0,-8729.0,478.0
0 days 00:01:00.239000,182.5464310857143,11255.564419657145,4,99.0,False,0,2751.9825366031528,0.8346088846892923,-6645.0,-8878.0,478.0
0 days 00:01:00.276000,184.0,11333.0,4,99.0,False,0,2753.917500000001,0.8351957116844052,-6635.663062224589,-8892.802836588035,477.9933455689685
0 days 00:01:00.499000,190.968752,11477.9500416,4,99.0,False,0,2765.8730525430774,0.8388215378810123,-6608.0,-8929.0,478.0
0 days 00:01:00.596000,194.0,11541.0,4,99.0,False,0,2771.161944444445,0.8404255292262813,-6582.656052584401,-8959.54516970329,478.0260981584352
0 days 00:01:00.839000,197.0375008,11658.703156,4,99.0,False,0,2784.5209014205366,0.8444769736065172,-6487.0,-9069.0,478.0
0 days 00:01:00.916000,198.0,11696.0,4,99.0,True,0,2788.761944444445,0.8457631780576808,-6456.514432126819,-9098.537613427752,477.8889505296804
0 days 00:01:01.019000,196.45499904,11462.18985472,4,48.01496832,True,0,2794.430467383176,0.847482302196299,-6416.0,-9133.0,478.0
0 days 00:01:01.116000,195.0,11242.0,4,0.0,True,0,2799.5952777777784,0.8490486626603415,-6376.886743282675,-9160.827594720393,478.7688984220699
0 days 00:01:01.159000,190.71783936172133,11100.510275576877,4,0.0,True,0,2801.7815604136817,0.8497117086237869,-6356.0,-9174.0,479.0
0 days 00:01:01.357000,171.0,10449.0,4,0.0,True,0,2811.042777777778,0.8525204089670144,-6227.9151088046665,-9246.452072819204,478.1472385204036
0 days 00:01:01.399000,166.8000128,10492.5748672,4,0.0,True,0,2812.8421009714325,0.8530660996114416,-6205.0,-9259.0,478.0
0 days 00:01:01.677000,139.0,10781.0,3,0.0,True,0,2823.398333333333,0.8562675462779463,-6132.653372413314,-9297.796588636198,479.1850674271221
0 days 00:01:01.780000,131.2750144,10446.250624,3,0.0,True,0,2826.7961687253364,0.8572980265114356,-6112.0,-9309.0,480.0
0 days 00:01:02.040000,111.7749952,9601.249792,3,0.0,True,0,2834.4581141561694,0.8596217068566135,-6037.0,-9355.0,482.0
0 days 00:01:02.077000,109.0,9481.0,2,0.0,True,0,2835.5094444444444,0.859940549577331,-6025.20847088457,-9364.29774330729,482.2274236304688
0 days 00:01:02.259000,100.6583392,8446.6340608,2,0.0,True,0,2840.553716135507,0.861470353605573,-5972.0,-9413.0,483.0
0 days 00:01:02.317000,98.0,8117.0,2,0.0,True,0,2842.0427777777777,0.8619219495223202,-5961.296816639783,-9424.234170880132,483.07692692824696
0 days 00:01:02.600000,82.0812464,7032.7560048,2,0.0,True,0,2848.366328333284,0.8638397274900982,-5943.0,-9459.0,483.0
0 days 00:01:02.637000,80.0,6891.0,2,0.0,True,0,2849.153888888889,0.8640785753127846,-5941.121690446324,-9465.033046904477,483.11455608448495
0 days 00:01:02.877000,76.0,6776.0,2,0.0,False,0,2854.220555555556,0.8656151711884905,-5929.53097889093,-9514.79636789082,484.6559830510672
0 days 00:01:02.920000,75.4027768888889,6680.085968355555,2,0.0,False,0,2855.102287229309,0.8658825788042872,-5929.0,-9524.0,485.0
0 days 00:01:03.059000,73.472224,6370.0391744,2,0.0,False,0,2857.88419732418,0.866726263984227,-5931.0,-9553.0,486.0
0 days 00:01:03.220000,71.23611377777777,6010.919872711111,2,0.0,False,0,2860.9975296387747,0.8676704614041565,-5936.0,-9585.0,486.0
0 days 00:01:03.237000,71.0,5973.0,2,0.0,True,0,2861.3205555555555,0.8677684272511573,-5936.700270990647,-9588.24355109203,486.0242606854992
0 days 00:01:03.557000,66.0,5460.0,2,0.0,False,0,2867.1872222222223,0.8695476435282906,-5958.784000472742,-9645.64402118763,487.9875953816327
0 days 00:01:03.559000,65.9714304,5463.999744,2,0.1142784,False,0,2867.222479647538,0.8695583362416448,-5959.0,-9646.0,488.0
0 days 00:01:03.760000,63.09999908571429,5866.000128,2,11.600003657142857,False,0,2870.685809937361,0.8706086794731348,-5984.0,-9680.0,489.0
0 days 00:01:03.837000,62.0,6020.0,2,16.0,False,0,2872.0094444444444,0.8710101053924492,-5992.466627822539,-9689.505997587705,489.24302765525294
0 days 00:01:04.040000,62.8458336,5992.9333248,2,20.229168,False,0,2875.554234051544,0.8720851532392613,-6014.0,-9707.0,490.0
0 days 00:01:04.077000,63.0,5988.0,2,21.0,False,0,2876.209444444444,0.8722838624999422,-6018.982423426389,-9710.032371876923,490.28533254353744
0 days 00:01:04.316000,65.0,6395.0,2,36.0,False,0,2880.524722222222,0.8735925805333353,-6058.292766753233,-9728.723464960103,492.9545723723579
0 days 00:01:04.320000,65.08000512,6396.48009472,2,36.18001152,False,0,2880.5986617779995,0.8736150045892155,-6059.0,-9729.0,493.0
0 days 00:01:04.500000,68.68,6463.08,2,44.28,False,0,2884.032983072976,0.8746565501032371,-6092.0,-9740.0,495.0
0 days 00:01:04.516000,69.0,6469.0,2,45.0,False,0,2884.3580555555554,0.8747551366235077,-6095.0740139474165,-9740.853645710538,495.1863674613696
0 days 00:01:04.739000,78.0593776,7239.7439712,2,58.2406288,False,0,2889.298045791994,0.8762533146412719,-6140.0,-9751.0,498.0
0 days 00:01:04.836000,82.0,7575.0,2,64.0,False,0,2891.646944444444,0.8769656780587336,-6160.088757682015,-9754.729193978696,499.3186589959169
0 days 00:01:04.959000,87.3812528,7998.1970952,2,68.6125024,False,0,2894.778797006849,0.8779154922161106,-6189.0,-9759.0,501.0
0 days 00:01:05.156000,96.0,8676.0,2,76.0,False,0,2900.180277777777,0.879553629007291,-6249.312126227249,-9764.89935718631,503.5004223050371
0 days 00:01:05.200000,97.833344,8900.156859733333,2,76.48889173333333,False,0,2901.458137318747,0.8799411725007882,-6262.0,-9766.0,504.0
0 days 00:01:05.480000,109.50001066666668,10326.601304177775,2,79.60000284444445,False,0,2910.1238620982667,0.8825692745316193,-6331.0,-9771.0,507.0
0 days 00:01:05.516000,111.0,10510.0,2,80.0,False,0,2911.280277777777,0.882919987077094,-6341.22853962411,-9771.42709447314,507.5065804581309
0 days 00:01:05.676000,117.0,9966.0,2,11.0,True,0,2916.480277777777,0.8844970196863711,-6393.017943291491,-9772.7595086557,510.1999587144818
0 days 00:01:05.799000,115.15499904,9731.06987776,2,4.23499648,True,0,2920.431340621429,0.8856952802528599,-6432.0,-9773.0,512.0
0 days 00:01:05.876000,114.0,9584.0,2,0.0,True,0,2922.8136111111107,0.8864177645310035,-6454.149455822834,-9772.766384166687,512.8244698008475
0 days 00:01:05.980000,109.45,9269.725,2,0.0,True,0,2925.868149000564,0.8873441310421458,-6487.0,-9771.0,514.0
0 days 00:01:06.196000,100.0,8617.0,2,0.0,True,0,2931.7024999999994,0.8891135467690839,-6577.721346229934,-9760.16495426562,517.9424979647006
0 days 00:01:06.200000,99.81665493333334,8603.965832533333,2,0.0,True,0,2931.8057876321204,0.8891448713775436,-6579.0,-9760.0,518.0
0 days 00:01:06.436000,89.0,7835.0,2,0.0,True,0,2937.635833333333,0.8909129814130027,-6615.922984771305,-9754.645692490123,519.6467855546096
0 days 00:01:06.519000,87.4437488,7683.265508,2,0.0,True,0,2939.5943149462046,0.8915069409068812,-6628.0,-9751.0,520.0
0 days 00:01:06.739000,83.3187488,7281.078008,2,0.0,True,0,2944.628441478519,0.8930336681570135,-6677.0,-9733.0,521.0
0 days 00:01:06.756000,83.0,7250.0,2,0.0,False,0,2945.0136111111105,0.8931504806706095,-6680.49467370423,-9731.476289465138,521.0292274937026
0 days 00:01:06.979000,81.14166613333333,7137.570801066667,2,4.645834666666667,False,0,2950.0329178629268,0.8946727134443749,-6720.0,-9705.0,520.0
0 days 00:01:06.996000,81.0,7129.0,2,5.0,False,0,2950.41361111111,0.8947881683802436,-6723.203056245095,-9701.479452546037,519.7381443298503
0 days 00:01:07.259000,81.0,7694.4501376,2,22.2593792,False,0,2956.30559614714,0.8965750630985496,-6771.0,-9632.0,514.0
0 days 00:01:07.316000,81.0,7817.0,2,26.0,False,0,2957.613611111111,0.8969717519930889,-6775.900660060378,-9622.950397429942,513.4375609649339
0 days 00:01:07.516000,85.0,8018.0,2,36.0,False,0,2962.335833333333,0.8984038863070691,-6781.860604792458,-9601.523832530598,513.0166637550361
0 days 00:01:07.519000,85.06000128,8024.28513408,2,36.2250048,False,0,2962.408168781786,0.8984258238764955,-6782.0,-9601.0,513.0
0 days 00:01:07.716000,89.0,8437.0,2,51.0,False,0,2967.280277777777,0.8999034151770013,-6795.441546046312,-9553.001931471525,511.1771650008629
0 days 00:01:07.740000,89.95522296814522,8496.820838380094,2,53.26865454934491,False,0,2967.8979140388765,0.9000907291240062,-6797.0,-9547.0,511.0
0 days 00:01:07.917000,97.0,8938.0,2,70.0,False,0,2972.696111111111,0.901545904748747,-6806.794536014917,-9503.630175998902,510.27692230780747
0 days 00:01:07.959000,99.79999146666668,9175.124277333332,2,73.6749888,False,0,2973.928776886427,0.901919742080288,-6810.0,-9489.0,510.0
0 days 00:01:08.157000,113.0,10293.0,2,91.0,False,0,2980.229444444444,0.9038305801955202,-6831.89327838312,-9391.760147732462,507.64579911336574
0 days 00:01:08.219000,116.2937432,10508.8370544,2,92.5499968,False,0,2982.342596563787,0.90447144746486,-6838.0,-9366.0,507.0
0 days 00:01:08.477000,130.0,11407.0,2,99.0,False,0,2991.785,0.9073350971050248,-6853.240884147142,-9316.365312468071,505.9923889176167
0 days 00:01:08.580000,136.17998848,11287.00522368,2,99.0,False,0,2995.81087784412,0.9085560472283218,-6864.0,-9293.0,506.0
0 days 00:01:08.677000,142.0,11174.0,3,99.0,False,0,2999.673888888889,0.9097276038413216,-6879.442021471446,-9260.02405256527,506.1000348170702
0 days 00:01:08.739000,143.291664,11228.249888,3,99.0,False,0,3002.151238832132,0.9104789233884532,-6891.0,-9237.0,506.0
0 days 00:01:08.917000,147.0,11384.0,3,99.0,False,0,3009.4738888888887,0.9126997037588052,-6928.3723098561,-9173.6695099307,504.3536165440407
0 days 00:01:09.077000,163.0,11655.0,3,99.0,False,0,3016.718333333333,0.9148967662828408,-6966.500527346457,-9115.754781076452,503.0057668120567
0 days 00:01:09.079000,163.1055488,11651.5891072,3,99.0,False,0,3016.813008384659,0.9149254789065384,-6967.0,-9115.0,503.0
0 days 00:01:09.180000,168.43610097777778,11479.328105244444,3,99.0,False,0,3021.726090312434,0.9164154962934904,-6993.0,-9076.0,503.0
0 days 00:01:09.437000,182.0,11041.0,4,99.0,False,0,3034.9183333333326,0.9204163804153104,-7065.927360794353,-8971.70937351502,503.8376402487172
0 days 00:01:09.519000,183.0249984,11206.708074666669,4,99.0,False,0,3039.10036123594,0.9216846870259484,-7089.0,-8937.0,504.0
0 days 00:01:09.677000,185.0,11526.0,4,99.0,False,0,3047.2516666666666,0.9241567782706476,-7131.222180042314,-8868.205597309143,503.99902795276887
0 days 00:01:09.700000,186.078116,11457.8630688,4,99.0,False,0,3048.476152396942,0.924528134794924,-7137.0,-8858.0,504.0
0 days 00:01:09.859000,193.531244,10986.8253792,4,99.0,False,0,3057.218345232451,0.9271794277138063,-7176.0,-8782.0,504.0
0 days 00:01:09.997000,200.0,10578.0,5,99.0,False,0,3065.029444444444,0.9295483427468084,-7216.915698729163,-8691.026769822836,503.43768566617945
0 days 00:01:10.099000,203.56999552,10723.85981696,5,99.0,False,0,3070.867850335797,0.9313189882231276,-7247.0,-8618.0,503.0
0 days 00:01:10.197000,207.0,10864.0,5,99.0,False,0,3076.529444444444,0.9330360110173253,-7272.38592681663,-8550.275211770017,502.8011286920767
0 days 00:01:10.477000,212.0,11333.0,5,99.0,False,0,3093.018333333333,0.9380366870689644,-7326.5581614931425,-8383.392710789345,502.9976048563241
0 days 00:01:10.480000,212.0843768,11331.8843512,5,99.0,False,0,3093.198274764926,0.9380912588969226,-7327.0,-8382.0,503.0
0 days 00:01:10.797000,221.0,11214.0,5,99.0,False,0,3112.662777777777,0.9439943658151224,-7363.857534758423,-8263.6219152142,503.0360762268688
0 days 00:01:10.820000,221.8243664454421,11158.84988479992,5,99.0,False,0,3114.113067958553,0.9444342032974298,-7367.0,-8253.0,503.0
0 days 00:01:11.076000,231.0,10545.0,6,99.0,False,0,3130.565277777777,0.9494237554858116,-7411.04042130814,-8099.672003257562,502.2210590908586
0 days 00:01:11.180000,234.25,10697.75,6,99.0,False,0,3137.35640198811,0.9514833370883784,-7430.0,-8032.0,502.0
0 days 00:01:11.236000,236.0,10780.0,6,99.0,False,0,3141.0541666666663,0.9526047785267469,-7439.918722329037,-7996.202701941401,501.9472605336291
0 days 00:01:11.400000,238.87000448,10913.66020864,6,99.0,False,0,3152.096892791372,0.9559537668332808,-7468.0,-7893.0,502.0
0 days 00:01:12.436000,257.0,11758.0,6,99.0,False,0,3226.7208333333333,0.978585379846248,-7616.049474571348,-7192.746534666634,503.2409559149832
0 days 00:01:12.500000,257.6,11572.8,6,99.0,False,0,3231.341509806237,0.9799867178221496,-7622.0,-7140.0,503.0
0 days 00:01:12.720000,259.6625024,10936.1742592,6,99.0,False,0,3247.216436274968,0.9848011941127393,-7639.0,-6954.0,502.0
0 days 00:01:12.756000,260.0,10832.0,6,99.0,False,0,3249.831944444444,0.9855944136652572,-7641.295633194615,-6925.8563370099,501.9315869766582
0 days 00:01:12.960000,262.8333368888889,10723.199863466669,6,99.0,False,0,3264.7758145588336,0.9901265233727948,-7652.0,-6779.0,502.0
0 days 00:01:13.099000,264.76388977777776,10649.066632533331,6,99.0,False,0,3275.0676276435597,0.9932477781503324,-7658.0,-6676.0,502.0
0 days 00:01:13.116000,265.0,10640.0,7,99.0,False,0,3276.331944444444,0.9936312144625348,-7658.845501963415,-6661.435773263477,502.0199805385711
0 days 00:01:13.221000,266.8750034285714,10705.62512,7,97.49999725714288,False,0,3284.168089161025,0.9960077251835082,-7664.892671763839,-6559.264124634896,502.28422724296433
